ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
UNPD_subset_A_3224,O=C1C(=Cc2ccccc2)NC(=O)C(=Cc2ccccc2)N1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd6f80>,O=c1[nH]c(=Cc2ccccc2)c(=O)[nH]c1=Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390660>
UNPD_subset_A_3225,O=C(N)CCCCCCC(=O)N,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd6ff0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823906d0>
UNPD_subset_A_3226,Brc1ccc(C(=O)COC(=O)CCCCCCC[C@@](O)[C@@](O)/C=C/[C@](O)C/C=C\CC)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7060>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390740>
UNPD_subset_A_3227,O=C(C=C(C)C)c1c2c([nH]c1)cccc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd70d0>,c1ccc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a50823907b0>
UNPD_subset_A_3228,O=C(O)c1c2nc3c(c(O)ccc3)nc2ccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7140>,c1ccc2nc3ccccc3nc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390820>
UNPD_subset_A_3229,O=C(C(=O)CC(C)C)C(CCCC(=CC(=O)CC(=CCc1c(O)c(C)cc(OC)c1)C)C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd71b0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390890>
UNPD_subset_A_3230,O=CCCCCCCC/C=C\C/C=C\CCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7220>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082390900>
UNPD_subset_A_3231,O=C(O)CCCCCCCCCCCC/C=C\C/C=C\CCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7290>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082390970>
UNPD_subset_A_3232,O=C(O)CCCC/C=C\C/C=C\CCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7300>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823909e0>
UNPD_subset_A_3233,O(C)c1c(O)c(c(OC)cc1-c1cc(CC=C(C)C)c(O)cc1)-c1ccc(O)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7370>,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390a50>
UNPD_subset_A_3234,O=C(Oc1ccc([C@@](Oc2ccc([C@](O)C)cc2)C)cc1)/C=C/c1cc(OC)c(OC)c(OC)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd73e0>,O=C(/C=C/c1ccccc1)Oc1ccc([CH]Oc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390ac0>
UNPD_subset_A_3235,O=C(O)CC=CCCCCCCCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7450>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082390b30>
UNPD_subset_A_3236,O=C(C)c1nccc2c1[nH]c1c(O)cccc21,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd74c0>,c1ccc2c(c1)[nH]c1cnccc12,<rdkit.Chem.rdchem.Mol object at 0x7a5082390ba0>
UNPD_subset_A_3237,O(C)c1c(OC)cc(-c2cc(OC)c(OC)c(CCCCCCCCCCCCCCC)c2)cc1CCCCCCCCCCCCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7530>,c1ccc(-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390c10>
UNPD_subset_A_3238,Brc1c(Br)c(C[S@@](=O)C)c(Br)c(O)c1O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd75a0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390c80>
UNPD_subset_A_3239,O=CC=CCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7610>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082390cf0>
UNPD_subset_A_3240,O=C(Oc1c(OC(=O)C)ccc(CCc2cc(OC)ccc2)c1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7680>,c1ccc(CCc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390d60>
UNPD_subset_A_3241,Cc1c(C)c(C)ccc1C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd76f0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390dd0>
UNPD_subset_A_3242,O=C(Oc1cc2nc3c(nc2cc1)cccc3)c1ccccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7760>,O=C(Oc1ccc2nc3ccccc3nc2c1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390e40>
UNPD_subset_A_3243,O=C(O)C=C(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd77d0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082390eb0>
UNPD_subset_A_3244,O=C(OC(C)(C)C)NC(C(=O)OC)C(=O)CC(OC)O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7840>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082390f20>
UNPD_subset_A_3245,O(C)c1c(C=C2NC(=C)C(CCCCCCC)=C2)[nH]c(-c2[nH]ccc2)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd78b0>,C=c1ccc(=Cc2ccc(-c3ccc[nH]3)[nH]2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a5082390f90>
UNPD_subset_A_3246,O=NN(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7920>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391000>
UNPD_subset_A_3247,S(=O)(=O)(O[C@@](Cc1ncccc1)C)c1ccc(C)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7990>,O=S(=O)(O[CH]Cc1ccccn1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391070>
UNPD_subset_A_3248,S(CN1C(=O)SC(OC)=N1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7a00>,O=c1[nH]ncs1,<rdkit.Chem.rdchem.Mol object at 0x7a50823910e0>
UNPD_subset_A_3249,OCCc1cc(O)c(O)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7a70>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391150>
UNPD_subset_A_3250,O=C(C=C(C)C)CC(=CCC[C@](C=C)(CC(=O)c1c(O)cc(OC)cc1)C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7ae0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823911c0>
UNPD_subset_A_3251,C(#CC#CC)C#C/C=C\C=C/C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7b50>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391230>
UNPD_subset_A_3252,Brc1c(O)c(Br)cc(Cc2cc(Br)c(O)c(Br)c2)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7bc0>,c1ccc(Cc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823912a0>
UNPD_subset_A_3253,C(C)(C)c1sc(C)c(C)n1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7c30>,c1cscn1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391310>
UNPD_subset_A_3254,Clc1n(-c2c(Cl)c(Cl)[nH]c2C(=O)c2c(O)ccc(Cl)c2)c(C(=O)c2c(O)cccc2)cc1Cl,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7ca0>,O=C(c1ccccc1)c1[nH]ccc1-n1cccc1C(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391380>
UNPD_subset_A_3255,O[C@@]([C@@](O)CCCCCCCCCCCCCCCCCCC)C[C@](O)CCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7d10>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823913f0>
UNPD_subset_A_3256,S(CC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CC(C(=O)O)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7d80>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391460>
UNPD_subset_A_3257,O=C(c1c(O)cc(O)c(O)c1)c1ccc(O)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7df0>,O=C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823914d0>
UNPD_subset_A_3258,O(C)c1c(O)c(c(O)cc1-c1ccc(O)cc1)-c1ccc(O)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7e60>,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391540>
UNPD_subset_A_3259,Brc1c(O)c(Br)cc(C=2C(=O)N(CCc3ccc(O)cc3)C(=O)C=2c2cc(Br)c(O)c(Br)c2)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7ed0>,O=C1C(c2ccccc2)=C(c2ccccc2)C(=O)N1CCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823915b0>
UNPD_subset_A_3260,O=C(NC(C(=O)O)Cc1nc[nH]c1)C(=O)c1c2c([nH]c1)cc(O)cc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd7f40>,O=C(NCCc1c[nH]cn1)C(=O)c1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a5082391620>
UNPD_subset_A_3261,O=C(O)c1c(C)c2C(=O)c3c(O)cc(O)cc3C(=O)c2cc1O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8040>,O=C1c2ccccc2C(=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a5082391690>
UNPD_subset_A_3262,O(C)c1c(O)ccc2C(=O)c3c(O)cc(O)cc3N(C)c12,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd80b0>,O=c1c2ccccc2[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a5082391700>
UNPD_subset_A_3263,Brc1ccccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8120>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391770>
UNPD_subset_A_3264,O=C(C(=O)CC(=O)CC=CC=CCCCCCCCCC)C(=O)CC(=O)CC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8190>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823917e0>
UNPD_subset_A_3265,O=C(O)C[C@](CC/C=C(/C=C)\C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8200>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391850>
UNPD_subset_A_3266,O(C)c1c(O)c(CCC=CCCCC[C@](C[C@](C[C@](C[C@](CC)C)C)C)C)c(C)c(O)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8270>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823918c0>
UNPD_subset_A_3267,O=C(O)C(N)CCC(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd82e0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391930>
UNPD_subset_A_3268,C(C)c1c2nc(C)ccc2ccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8350>,c1ccc2ncccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a50823919a0>
UNPD_subset_A_3269,O(C)c1c(O)cc2-c3nccc(C)c3C(=O)c2c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd83c0>,O=C1c2ccccc2-c2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7a5082391a10>
UNPD_subset_A_3270,S(=O)(=O)(O)N([C@@](CC(=O)NCCCCCN=C(N)N)CCCCCCCCC)CC(=O)NC(C(=O)NCCCCN=C(N)N)CC(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8430>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391a80>
UNPD_subset_A_3271,Brc1c(O)ccc(CC(=O)OC)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd84a0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391af0>
UNPD_subset_A_3272,O=C(OCCCCCCCCCCCCCCCCCCCCCCCCCC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8510>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391b60>
UNPD_subset_A_3273,O(C)c1c(OC)c2C(=O)c3c(OC)c(O)c(C)cc3C(=O)c2cc1OC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8580>,O=C1c2ccccc2C(=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a5082391bd0>
UNPD_subset_A_3274,O[C@](C#CC#CC/C=C\CCCC=C)CC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd85f0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391c40>
UNPD_subset_A_3275,O[C@](C#C)/C=C/CCCCCCCCCC[C@](CCCC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8660>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391cb0>
UNPD_subset_A_3276,O=C(OC)/C=C\C#C/C=C\C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd86d0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391d20>
UNPD_subset_A_3277,O=C(OCC(C)C)C(O)N,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8740>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391d90>
UNPD_subset_A_3278,O=C(N)CCCCCCCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd87b0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082391e00>
UNPD_subset_A_3279,O(C)c1c2N(C)C(=O)C(C[C@](O)C(=C)C)=C(OC)c2ccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8820>,O=c1ccc2ccccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391e70>
UNPD_subset_A_3280,O=C(C=Cc1cc(c(O)cc1)-c1c(O)ccc(CCC(=O)c2c(O)cccc2)c1)c1c(O)cccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8890>,O=C(C=Cc1cccc(-c2cccc(CCC(=O)c3ccccc3)c2)c1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391ee0>
UNPD_subset_A_3281,O=C(OCC(=O)C=Cc1cc(OC)c(O)cc1)C=Cc1ccc(O)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8900>,O=C(C=Cc1ccccc1)COC(=O)C=Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082391f50>
UNPD_subset_A_3282,OC1=C2C(=N)c3[nH]cc4-c5c(NC(c34)=C2NC=C1)cccc5,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8970>,N=c1c2ccc[nH]c2c2[nH]c3ccccc3c3c[nH]c1c32,<rdkit.Chem.rdchem.Mol object at 0x7a5082391fc0>
UNPD_subset_A_3283,O(C)c1c(C)c([C@@](O)[C@@](O)C)c2[nH]c3c(c2c1O)cc(CC=C(C)C)cc3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd89e0>,c1ccc2c(c1)[nH]c1ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a5082392030>
UNPD_subset_A_3284,IC(I)Br,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8a50>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823920a0>
UNPD_subset_A_3285,O=C(NCC(C)C)CC=CC=CC#CC#CC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8ac0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392110>
UNPD_subset_A_3286,OC([C@](O)CO)(CO)CO,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8b30>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392180>
UNPD_subset_A_3287,ON=C(C(O)O)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8ba0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823921f0>
UNPD_subset_A_3288,OC([C@](O)[C@](O)c1c(O)cc(C(C=C)(C)C)c(O)c1)(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8c10>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392260>
UNPD_subset_A_3289,O=C(OCC(=O)C(O)O)CCCCCCCC/C=C\CCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8c80>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823922d0>
UNPD_subset_A_3290,O=C1N2NC=C(C)C2=Cc2c1cccc2,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8cf0>,O=c1c2ccccc2cc2cc[nH]n12,<rdkit.Chem.rdchem.Mol object at 0x7a5082392340>
UNPD_subset_A_3291,O=C(O)C(NC(=O)CCCCCCC/C=C\C/C=C\CCCCC)CCC(=O)N,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8d60>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823923b0>
UNPD_subset_A_3292,O=C(NCCCCNC(=O)C=Cc1cc(O)c(O)cc1)C=Cc1cc(O)c(O)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8dd0>,O=C(C=Cc1ccccc1)NCCCCNC(=O)C=Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392420>
UNPD_subset_A_3293,O(C)c1c(O)c(OC)c2N(C)c3c(O)cccc3C(=O)c2c1O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8e40>,O=c1c2ccccc2[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a5082392490>
UNPD_subset_A_3294,O=C(Oc1c(O)c(c(OC(=O)c2ccc(O)cc2)c(O)c1-c1ccc(O)cc1)-c1ccc(O)cc1)C[C@](C(C)C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8eb0>,O=C(Oc1cc(-c2ccccc2)ccc1-c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392500>
UNPD_subset_A_3295,Oc1c(-c2c(O)c(C)cc3c2[nH]c2c3cccc2)c2[nH]c3c(c2cc1C)cccc3,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8f20>,c1ccc2c(c1)[nH]c1c(-c3cccc4c3[nH]c3ccccc34)cccc12,<rdkit.Chem.rdchem.Mol object at 0x7a5082392570>
UNPD_subset_A_3296,O=C(OCc1c(OC)c(C)c(OCC=C(C)C)cc1CO)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd8f90>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823925e0>
UNPD_subset_A_3297,O=C(O)CCCCCCCCCCCC[C@@](O)CCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9000>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392650>
UNPD_subset_A_3298,O(C)c1c(O)c(C=Cc2cc(OC)c(O)cc2)cc(CCC)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9070>,C(=Cc1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823926c0>
UNPD_subset_A_3299,O[C@]([C@@](/C=C(/C=C/C)\C)C)[C@](CCC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd90e0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392730>
UNPD_subset_A_3300,OC/C=C/C=C\CCCCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9150>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823927a0>
UNPD_subset_A_3301,O=C(NCCC(C)C)CC=CC=CCC#CC#C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd91c0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392810>
UNPD_subset_A_3302,O=C(O)C=CC(=O)CCCCCCCCCCCCCCCc1ccccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9230>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392880>
UNPD_subset_A_3303,Brc1c(C)c(C(=O)N)[nH]c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd92a0>,c1cc[nH]c1,<rdkit.Chem.rdchem.Mol object at 0x7a50823928f0>
UNPD_subset_A_3304,Br/C(=C/[C@](O)CCCCCC/C=C/C#CC#CCCC(=O)OCC)/C=C/CCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9310>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392960>
UNPD_subset_A_3305,O=C(O)C(=O)C(C(O)O)CC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9380>,,<rdkit.Chem.rdchem.Mol object at 0x7a50823929d0>
UNPD_subset_A_3306,O=Cc1[nH]c(CCCCCCCC=CCC=CCC=CCC)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd93f0>,c1cc[nH]c1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392a40>
UNPD_subset_A_3307,O=C(C)c1c(C)cccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9460>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392ab0>
UNPD_subset_A_3308,Oc1c(C(C)C)ccc(C(C)C)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd94d0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392b20>
UNPD_subset_A_3309,O=C(O)CC(O)(C)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9540>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392b90>
UNPD_subset_A_3310,O=C(OCC)C(=O)C(OCC)O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd95b0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392c00>
UNPD_subset_A_3311,O=C(OCCCCCCCCCCCCCCCCCCCCCCCCCCCC)/C=C/c1cc(O)c(OC)cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9620>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392c70>
UNPD_subset_A_3312,O=C(Nc1ccc(OC)cc1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9690>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392ce0>
UNPD_subset_A_3313,O=CN(Nc1ccccc1)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9700>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392d50>
UNPD_subset_A_3314,OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9770>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392dc0>
UNPD_subset_A_3315,O=C(OC)NC(C(=O)O[C@](CC)c1nc2C(=O)N(C)C(=O)N(C)c2nc1)Cc1c2c(C(CC)c3nc4C(=O)N(C)C(=O)N(C)c4nc3)cccc2[nH]c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd97e0>,O=C(CCc1c[nH]c2cccc(Cc3cnc4[nH]c(=O)[nH]c(=O)c4n3)c12)O[CH]c1cnc2[nH]c(=O)[nH]c(=O)c2n1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392e30>
UNPD_subset_A_3316,C(CCCCC)CCCCc1ccccc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9850>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392ea0>
UNPD_subset_A_3317,[S@@](=O)(=N)(CCC(N)C(=O)O)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd98c0>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082392f10>
UNPD_subset_A_3318,O=C(C)c1c(O)cc(OC/C=C(/CCC=C(C)C)\C)cc1O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9930>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392f80>
UNPD_subset_A_3319,Clc1cc2C(c3ccccc3)=NN=C(N)Nc2cc1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd99a0>,C1=NN=C(c2ccccc2)c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x7a5082392ff0>
UNPD_subset_A_3320,O=C(OCC)C=C(CC(=O)OCC)C,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9a10>,,<rdkit.Chem.rdchem.Mol object at 0x7a5082393060>
UNPD_subset_A_3321,O=C(O)c1c(c(OC)cc(C)c1)C=1C(=O)c2c(c(O)ccc2)C(=O)C=1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9a80>,O=C1C=C(c2ccccc2)C(=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a50823930d0>
UNPD_subset_A_3322,Clc1c(C=O)cc(OC)c(O)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9af0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a5082393140>
UNPD_subset_A_3323,O=C(NCCCNCCCCNC(=O)C=Cc1cc(OC)c(O)c(OC)c1)C=Cc1cc(OC)c(O)c(OC)c1,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9b60>,O=C(C=Cc1ccccc1)NCCCCNCCCNC(=O)C=Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50823931b0>
UNPD_subset_A_3324,O=C(CC=C(C=C(CC)C)C)C=1C(=O)N(O)C=C(c2ccc(O)cc2)C=1O,UNPD-A,<rdkit.Chem.rdchem.Mol object at 0x7a5082fd9bd0>,O=c1ccc(-c2ccccc2)c[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a5082393220>
