ID,Solvent,SMILES,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,a_acid,a_aro,a_base,a_nBr,a_nCl,a_nF,a_nI,a_nN,a_nO,a_nP,b_rotR,chiral
9561,C,O=C1[C@]2(C)[C@](CO)([C@]3(C)[C@](C(C)(C)CCC3)C1)O2,3,1,2.3118,49.830002,252.354,0.93333334,18,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.050000001,4
9562,C,OC[C@@]1(O)C(C)=CC[C@]2C(C)(C)CCC[C@]12C,2,2,2.8924,40.459999,238.371,0.86666667,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.055555556,3
9563,C,O=C(OCC1=C(C)[C@@](O)C[C@]2C(C)(C)CCC[C@]12C)C,3,1,3.4632001,46.529999,280.40799,0.82352942,20,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.14285715,3
9564,C,OC[C@@]1(O)C(CO)=CC[C@]2C(C)(C)CCC[C@]12C,3,3,1.8648,60.689999,254.37,0.86666667,18,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10526316,3
9565,P,O[C@@]1OC[C@]2[C@]1[C@]1(C)[C@](C(C)(C)CCC1)CC2,2,1,3.1938,29.459999,238.371,1,17,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5
9566,C,O=C(O)C1C(C=O)[C@]2(C)[C@](C(C)(C)CCC2)CC1,2,1,3.1287,54.369999,252.354,0.86666667,18,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10526316,4
9568,C,O=CC=1C(O)C[C@]2C(C)(C)CCC[C@]2(C)C=1,2,1,2.7089,37.299999,222.328,0.78571427,16,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.05882353,3
9570,C,O=C(O)C1=C(C=O)CC[C@]2C(C)(C)CCC[C@]12C,2,1,3.1928999,54.369999,250.338,0.73333335,18,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10526316,2
9571,C,O=C1C2C(C)(C)CCC[C@]2(C)[C@@](CO)[C@@]2(C)OC12,3,1,2.1677001,49.830002,252.354,0.93333334,18,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.050000001,5
9572,A,O=C1C2C(C)(C)[C@@](O)CC[C@]2(C)[C@@](CO)[C@@]2(C)OC12,4,2,1.1385,70.059998,268.353,0.93333334,19,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0.047619049,6
9574,C,O=C(OC1C(O)c2c(c(O)oc2)[C@]2(C)[C@@]1C(C)(C)CCC2)C,5,2,3.0479,79.900002,308.37399,0.70588237,22,3,5,1,2,0,0,1,1,0,5,0,0,0,0,0,0,5,0,0.083333336,4
9576,P,O=C1C(O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)=C(c2ccc(O)cc2)Oc2c1c(O)cc(O[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)c2,16,10,-2.7714,269.42999,610.521,0.44444445,43,5,16,7,0,2,2,1,3,0,12,0,0,0,0,0,0,16,0,0.14893617,10
9577,C,O=C(O[C@]1[C@]2C(=C)C(=O)O[C@@]2C[C@](C)[C@]2(O)O[C@@](C)([C@@](OC(=O)C)C2)C1)C(C)C,8,1,1.8812,108.36,410.46301,0.76190478,29,3,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0.16129032,7
9578,C,O=C(O[C@]1[C@]2C(=C)C(=O)O[C@@]2[C@]2C(C)=CC[C@]2[C@@](O)(C)C1)C(C)C,5,1,2.3891001,72.830002,334.41199,0.68421054,24,3,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.11538462,6
9579,C,O=C1C(=C)[C@]2[C@](O1)[C@]1[C@]3(OC3)CC[C@]1C(=C)CC2,3,0,2.2293999,38.830002,246.306,0.66666669,18,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9580,C,O=C1C(=C)[C@]2[C@](O1)[C@]1C(=C)CC[C@]1[C@@]1(OC1)CC2,3,0,2.2293999,38.830002,246.306,0.66666669,18,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9582,C,O=C1C(=C)[C@]2[C@](O1)[C@]1[C@@]3(OC3)CC[C@]1[C@]1(OC1)CC2,4,0,1.4421999,51.360001,262.30499,0.80000001,19,5,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
9585,B,C=C1[C@@]2[C@@](C(=C)CC2)Cc2c(C)coc2C1,1,0,3.8252201,13.14,214.308,0.46666667,16,3,1,0,2,0,0,1,1,0,5,0,0,0,0,0,0,1,0,0,2
9586,C,O=C1C(=C)[C@]2[C@](O1)[C@]1C(=C)CC[C@]1C(C)=CC2,2,0,3.0165999,26.299999,230.30701,0.53333336,17,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
9587,C,S(=O)(=O)(O[C@]1[C@@]2(C)[C@](C(=C)CC1)[C@]1OC(=O)[C@@](C)[C@@]1CC2)C,5,0,2.2751999,69.669998,328.42999,0.8125,22,3,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.083333336,6
9588,C,O=C1[C@@](C)[C@]2[C@](O1)[C@]1C(C)=CCC3([C@]1(C)CC2)OCCO3,4,0,2.6735001,44.759998,292.375,0.82352942,21,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
9589,C,O=C1C(C)[C@]2[C@](O1)[C@@]1[C@](C)(C3(OCCO3)C=C[C@]1C)CC2,4,0,2.5294001,44.759998,292.375,0.82352942,21,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6
9590,C,O=C1[C@@](C)[C@]2[C@](O1)[C@]1C(C)=CCC(=O)[C@]1(C)CC2,3,0,2.4995,43.369999,248.32201,0.73333335,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9591,C,O=C1[C@@](C)[C@]2[C@](O1)[C@]1C(=C)C=CC(=O)[C@]1(C)CC2,3,0,2.2755001,43.369999,246.306,0.60000002,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9592,C,O=C1C(C)[C@]2C(O1)C1=C(C)C=CC(=O)[C@]1(C)CC2,3,0,2.4196,43.369999,246.306,0.60000002,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
9593,C,O=C1[C@@](C)[C@]2[C@](O1)[C@]1C(=C)CCC(=O)[C@]1(C)CC2,3,0,2.4995,43.369999,248.32201,0.73333335,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9596,C,O=C1[C@@](C)[C@]2[C@](O1)[C@]1C(=C)CC[C@]31[C@](C)(O3)CC2,3,0,2.4518001,38.830002,248.32201,0.80000001,18,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
9598,C,S(c1ccccc1)[C@@]1(C)C(=O)O[C@@]2[C@]3C(=C)CC[C@]3C(C)=CC[C@@]12,3,0,5.0114002,26.299999,340.48801,0.47619048,24,4,3,2,2,1,1,0,1,0,6,0,0,0,0,0,0,2,0,0.074074075,5
9599,C,S(c1ccccc1)[C@@]1(C)C(=O)O[C@@]2[C@]3C(=C)CCC3=C(C)CC[C@@]12,3,0,5.1554999,26.299999,340.48801,0.47619048,24,4,3,2,2,1,1,0,1,0,6,0,0,0,0,0,0,2,0,0.074074075,4
9600,C,S(c1ccccc1)[C@@]1(C)C(=O)O[C@@]2[C@]3C(=C)CC[C@]3C(=C)CC[C@@]12,3,0,5.0114002,26.299999,340.48801,0.47619048,24,4,3,2,2,1,1,0,1,0,6,0,0,0,0,0,0,2,0,0.074074075,5
9601,C,Oc1c(C)c2c(o1)[C@]1C(=C)CC[C@]1C(=C)CC2,2,1,3.84582,33.369999,230.30701,0.46666667,17,3,2,0,2,0,0,1,1,0,5,0,0,0,0,0,0,2,0,0,2
9602,C,Oc1c(C)c2c(o1)[C@]1C(=C)CC[C@]1C(C)=CC2,2,1,3.84582,33.369999,230.30701,0.46666667,17,3,2,0,2,0,0,1,1,0,5,0,0,0,0,0,0,2,0,0,2
9603,C,O=C1C(=C)[C@]2[C@](O1)[C@]1C(=C)CCC1=C(C)CC2,2,0,3.1607001,26.299999,230.30701,0.53333336,17,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
9604,C,O=C1C(=C)[C@]2[C@](O1)[C@]1C(=C)CC[C@]1[C@]1(C)O[C@@]1C2,3,0,2.2277999,38.830002,246.306,0.66666669,18,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
9605,C,S(c1ccccc1)[C@@]1(C)C(=O)O[C@@]2[C@]3C(=C)CC[C@@]43[C@@](C)(O4)CC[C@@]12,4,0,4.3667002,38.830002,356.487,0.5714286,25,5,4,2,2,2,1,0,1,0,6,0,0,0,0,0,0,3,0,0.068965517,6
9606,C,O=C1C(=C)[C@]2[C@](O1)[C@]1C(=C)CC[C@@]31[C@@](C)(O3)CC2,3,0,2.3719001,38.830002,246.306,0.66666669,18,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9609,M,O(O)[C@]12[C@@](O)(C)C[C@](O)[C@]3C(CO)C(=O)O[C@@]3[C@]1[C@](O)(C)C=C2,8,5,-1.1825,136.67999,330.33301,0.80000001,23,3,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0.079999998,8
9610,C,O=C(O[C@]1[C@](O)(C)[C@@]2(OO)C([C@@](O)(C)C=C2)C2OC(=O)C(=C)C2C1)C(=CC)C,8,3,1.2823,122.52,394.42001,0.60000002,28,3,8,3,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0.13333334,7
9611,C,O=C1C(C)=C2[C@@](O)(O1)C[C@@](C)[C@]13O[C@]1C[C@@]1(C)O[C@@]31C2,5,1,1.0472,71.589996,278.30399,0.80000001,20,5,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6
9612,C,O(C)[C@@]12OC(=O)C(C)C1=C[C@]13[C@](C)(O1)C[C@@]1O[C@]31[C@](C)C2,5,0,1.5572,60.59,292.33099,0.8125,21,5,5,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0.039999999,7
9615,C,Oc1c(C)c2c(o1)C[C@@](C)[C@]13O[C@]1C[C@@]1(C)O[C@@]31C2,4,1,2.0973201,58.43,262.30499,0.73333335,19,5,4,0,2,2,0,1,1,0,5,0,0,0,0,0,0,4,0,0,5
9616,C,Cc1c2c(oc1)C[C@@](C)[C@]1C(=C(C)CC1)C2,1,0,4.0492201,13.14,216.32401,0.60000002,16,3,1,0,2,0,0,1,1,0,5,0,0,0,0,0,0,1,0,0,2
9617,C,Oc1c(C)c2c(o1)C[C@@](C)C1C(=C(C)CC1)C2,2,1,3.7548201,33.369999,232.323,0.60000002,17,3,2,0,2,0,0,1,1,0,5,0,0,0,0,0,0,2,0,0,2
9618,C,O=C1C(C)C=2[C@@](O)(O1)C[C@@](C)C1C(=C(C)CC1)C=2,3,1,2.5606,46.529999,248.32201,0.66666669,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
9619,C,O(C)[C@@]12OC(=O)C(C)C1=CC=1C(C)CCC=1[C@](C)C2,3,0,3.2147,35.529999,262.349,0.6875,19,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.047619049,4
9621,C,O(C)[C@@]12OC(=O)C(C)C1=CC1=C(C)CC=C1[C@](C)C2,3,0,3.1348,35.529999,260.33301,0.5625,19,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.047619049,3
9623,M,O=C1C(C)[C@@]2[C@@](O1)C[C@](C)[C@]1[C@]3([C@@](C)([C@@](O[C@]4[C@](O)[C@@](O)[C@](O)[C@@](CO)O4)C1)O3)C2,9,4,-0.67330003,138.21001,428.478,0.95238096,30,5,9,3,2,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0.088235296,13
9624,C,O=C1C(=C)[C@@]2[C@@](O1)C[C@](C)[C@]1[C@@](C)(C(=O)CC1)C2,3,0,2.4995,43.369999,248.32201,0.73333335,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9625,C,O=C1C(=C)[C@@]2[C@@](O1)C[C@](C)[C@]1[C@]3([C@](C)(O3)CC1)C2,3,0,2.4518001,38.830002,248.32201,0.80000001,18,4,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
9626,C,O=C1C(=C)[C@@]2[C@@](O1)CC(=C)[C@@]1[C@]([C@@](O)(C)CC1)C2,3,1,2.2114,46.529999,248.32201,0.66666669,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9627,C,O=C1[C@]2(OC2)[C@@]2[C@@](O1)C[C@](C)[C@]1[C@]3([C@](C)(O3)CC1)C2,4,0,1.6646,51.360001,264.32101,0.93333334,19,5,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7
9628,C,O=C(O[C@]1[C@](O)[C@](C)C=2[C@](C)(C1)C[C@]1OC(=O)C(=C)[C@]1C=2)C,5,1,1.753,72.830002,306.358,0.64705884,22,3,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.083333336,6
9629,C,O=C1C(=C)[C@@]2[C@](O1)C[C@]1(C)C(=C(C)[C@](O)[C@](O)C1)C2,4,2,1.3263,66.760002,264.32101,0.66666669,19,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
9630,C,O=C(OCC1(c2c(OC(=O)C(C)C)cc(C)cc2)OC1)C(C)C,5,0,2.9811201,65.129997,320.38501,0.55555558,23,2,5,6,0,1,1,0,1,0,6,0,0,0,0,0,0,5,0,0.33333334,1
9631,C,O=C(OCC(O)(COC(=O)C(C)C)c1c(O)cc(C)cc1)C(C)C,6,2,2.2866199,93.059998,338.39999,0.55555558,24,1,6,7,0,0,1,0,1,0,6,0,0,0,0,0,0,6,0,0.375,0
9633,A,O(C(C)(C)C1C=C2C(C)C(=O)CC2C(C)CC1)C,2,0,3.609,26.299999,250.382,0.8125,18,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.10526316,4
9634,A,O=C1C(C)=C2C3C(C)(C)[C@]3CCC(C)C2C1,1,0,3.5940001,17.07,218.34,0.80000001,16,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
9635,C,O(C)[C@@]1(C)[C@@]2[C@]([C@@](C)CC2)C[C@](C(=C)C)CC1,1,0,4.4299998,9.2299995,236.399,0.875,17,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.11111111,5
9636,C,OC1C(=C)CC[C@@](O)[C@]2(C)[C@]1[C@@](C(C)C)CC2,2,2,2.7467,40.459999,238.371,0.86666667,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.055555556,5
9637,C,O=C(O[C@]1[C@@](O)[C@](O)(C)[C@]2[C@](C(C)=CC2)[C@]2OC(=O)C(=C)[C@]12)C,6,2,0.7238,93.059998,322.35699,0.64705884,23,3,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.079999998,7
9639,P,O=C(O[C@]1[C@@](OC(=O)C)[C@](O)(C)[C@]2[C@]([C@@](OO)(C)C=C2)[C@]2OC(=O)C(=C)[C@]12)C(C)C,9,2,1.3988,128.59,424.44601,0.66666669,30,3,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.1875,8
9640,C,O=C(O[C@]1[C@](O)(C)C2C(C(C)=CC2)C2OC(=O)C(=C)C2[C@]1O)C,6,2,0.7238,93.059998,322.35699,0.64705884,23,3,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.079999998,7
9641,C,O=C(O[C@]1[C@@](OC(=O)C)[C@](O)(C)[C@@]2[C@@](OO)C=C(C)[C@@]2[C@]2OC(=O)C(=C)[C@]12)C(C)C,9,2,1.3988,128.59,424.44601,0.66666669,30,3,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0.1875,8
9642,C,O=C(O[C@]1[C@](O)(C)[C@]2C(=C(C)[C@](O)C2)[C@]2OC(=O)C(=C)[C@@]2C1)C,6,2,0.86790001,93.059998,322.35699,0.64705884,23,3,6,1,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.079999998,6
9643,C,O=C(O[C@]1[C@](O)(C)[C@]2C(=C(C)[C@](O)C2)[C@]2OC(=O)C(=C)[C@@]2[C@]1OC(=O)C)C,8,2,0.4095,119.36,380.39301,0.63157892,27,3,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0.13793103,7
9644,C,O=C1C(=C)[C@@]2(O)[C@@](O1)[C@]1[C@@](C)CC[C@]1C(=C)CC2,3,1,2.2114,46.529999,248.32201,0.66666669,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9646,C,O=C1C(=C)[C@@]2[C@@](O)C[C@](C)[C@]3C(=C(C)CC3)[C@@]2O1,3,1,2.2114,46.529999,248.32201,0.66666669,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9647,C,O=C(O)C(=C)[C@]1CC2C(C)C(=O)CC2=C(C)CC1,2,1,2.9689,54.369999,248.32201,0.60000002,18,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10526316,3
9648,C,O=C(O)C(C)[C@]1CC2C(C)C(=O)CC2=C(C)CC1,2,1,3.0488,54.369999,250.338,0.73333335,18,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10526316,4
9649,C,O[C@]12[C@]3(C(C)(C)O3)C[C@@]3([C@@](C)CC[C@]3C(C)=C1)O2,3,1,2.3877001,41.990002,250.338,0.86666667,18,4,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9650,C,O[C@@]1[C@@]2(C)OO[C@@](C(C(C)C)=C1)[C@]1[C@](C)CC[C@@]21,3,1,2.6947,38.689999,252.354,0.86666667,18,4,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0.050000001,6
9651,C,O[C@]1(C)[C@@](O)C[C@]2C(C)=C[C@](O)C(C(=C)C)C[C@@]12,3,3,1.6375999,60.689999,252.354,0.73333335,18,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.052631579,6
9652,C,O=C1C(=C(C)C)C[C@]2[C@](O)(C)CC[C@]2[C@](O)(C)C1,3,2,2.2139001,57.529999,252.354,0.80000001,18,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
9654,C,O[C@]1(C)[C@@]2[C@](O)[C@](C(C)C)[C@](O)CC(=C)[C@@]2CC1,3,3,1.7175,60.689999,254.37,0.86666667,18,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.052631579,6
9655,C,O=C(CC[C@]1[C@@]2(C)C1[C@](O)[C@](C(C)C)[C@](O)C2)C,3,2,2.0056,57.529999,254.37,0.93333334,18,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.21052632,6
9656,C,O=C1C(=C)C=2C(O1)=C1C(C)CC(O)C1=C(C)C(=O)C=2,4,1,1.82802,63.599998,258.27301,0.33333334,19,3,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,4,0,0,2
9658,C,O=CC1C2C=3OC(=O)C(=C)C=3CCC(C)C2C(=O)C1,4,0,1.8037,60.439999,260.289,0.53333336,19,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0.047619049,4
9659,C,O=C1C(=C(C)C)CC[C@]2(C)C1C(C)C(=O)CC2,2,0,3.3072,34.139999,234.339,0.73333335,17,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
9660,C,O=C1C(C)[C@]2[C@](C)(C=C1)CC[C@@](C(O)(C)C)C2,2,1,2.9549,37.299999,236.355,0.80000001,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.055555556,4
9661,C,O=C1C(C)[C@]2[C@](C)(CC1)CC[C@@](C(O)(C)C)C2,2,1,3.1789,37.299999,238.371,0.93333334,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.055555556,4
9662,C,O[C@@]12[C@](C)([C@@](O)CC[C@@]1C)CC[C@@](C(=C)C)C2,2,2,2.8908,40.459999,238.371,0.86666667,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.055555556,5
9664,C,OC(C)(C)[C@]1C[C@]2C(=C)CC[C@@](O)[C@]2(C)CC1,2,2,2.8908,40.459999,238.371,0.86666667,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.055555556,4
9665,C,OC(C)(C)[C@]1C[C@]2[C@@](O)(C)CCC[C@]2(C)CC1,2,2,3.1148,40.459999,240.38699,1,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.055555556,4
9666,C,O=C1C(C)C=2[C@@]3(O1)O[C@]3[C@]1(C)C(C(=C)[C@@]3[C@]1C3)C=2,3,0,2.0427999,38.830002,244.28999,0.66666669,18,5,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7
9667,C,O=C1C(=C)[C@@]2[C@@](O1)C[C@@]1(C)C=CC(=O)C(=C)[C@@]1C2,3,0,2.1956,43.369999,244.28999,0.46666667,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
9668,C,O=C1C(=C)[C@@]2[C@](O1)C[C@]1(C)C(=C(C)C(=O)C=C1)C2,3,0,2.3397,43.369999,244.28999,0.46666667,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
9669,C,O=C1C(=C)[C@]2[C@@](O1)C=1[C@@](C)(C(=O)C2)CCCC=1C,3,0,2.5637,43.369999,246.306,0.60000002,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
9672,C,O=C1C(=C)[C@@]2[C@](O1)C[C@@]1(C)C=CC(O)C(=C)[C@@]1C2,3,1,1.9874001,46.529999,246.306,0.53333336,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
9675,C,O=C1C(=C)[C@]2[C@](O1)C1=C(C)[C@@](O)CC[C@]1(C)CC2,3,1,2.3555,46.529999,248.32201,0.66666669,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
9677,C,O=C1C(=C)[C@@]2(O)[C@@](O1)C1=C(C)CCC[C@]1(C)CC2,3,1,2.4995999,46.529999,248.32201,0.66666669,18,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
9678,C,OC(C)(C)[C@]1C=C[C@@](C)[C@@](O)CC=C(C)CC1,2,2,3.0569,40.459999,238.371,0.73333335,17,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.05882353,3
9679,M,OC(C)(C)[C@]1C=C[C@@](C)C[C@](O)C=C(C)CC1,2,2,3.0569,40.459999,238.371,0.73333335,17,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.05882353,3
9680,C,O=C(O[C@@]1[C@]2C(=C)C(=O)O[C@@]2[C@@]2[C@](C)(O2)CCC=C(C)C1)c1cc(O)oc1,7,1,2.8961,98.5,374.38901,0.5,27,4,7,2,1,2,0,1,1,0,5,0,0,0,0,0,0,7,0,0.1,5
9681,D,O=C1C(C)[C@]2[C@](O1)C=C(C)[C@@](O)C[C@@](O)C(=C)CC2,4,2,1.5723,66.760002,266.33701,0.66666669,19,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
9682,C,O=C(O[C@]1[C@@](O)C(C)=CCC[C@@]2(C)O[C@@]2[C@]2OC(=O)C(=C)[C@]12)CC(C=O)C,7,1,1.4796,102.43,378.42099,0.64999998,27,3,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0.1724138,7
9683,C,O=C(O[C@]1[C@]2C(=C)C(=O)O[C@@]2C=C(C)CCC=C(C)C1)C(COC)CC=O,6,0,2.9240999,78.900002,376.44901,0.5714286,27,2,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.25,4
9684,C,O=C(O[C@]1[C@]2C(=C)C(=O)O[C@@]2C=C(C)CCC=C(C)C1)C(COC(=O)C)CC=O,7,0,2.8408,95.970001,404.45901,0.54545456,29,2,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0.26666668,4
9685,C,O=C(O[C@]1[C@]2C(=C)C(=O)O[C@@]2C=C(C)CCC=C(C)C1)C(=CC)CO,5,1,3.0111001,72.830002,346.423,0.5,25,2,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.15384616,3
9686,C,O=C(O[C@]1[C@]2C(=C)C(=O)O[C@@]2C=C(C)CCC=C(C)C1)C(C(OC)CO)=C,6,1,2.6359999,82.059998,376.44901,0.52380955,27,2,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.21428572,4
9687,C,ClC[C@@]1(O)C(=O)O[C@@]2C=C(C)C[C@](O)C=C(C)C[C@@](OC(=O)C)[C@@]12,6,2,1.4769,93.059998,358.81799,0.64705884,24,2,7,2,1,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0.12,5
9688,C,ClC[C@@]1(O)C(=O)O[C@@]2C=C(C)C[C@](OC(=O)C)C=C(C)C[C@@](OC(=O)C)[C@@]12,7,1,2.0476999,99.129997,400.85501,0.63157892,27,2,8,3,1,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0.17857143,5
9689,C,O=C(O[C@@]1C=C(C)C[C@@](OC(=O)C)[C@]2C(=C)C(=O)O[C@@]2C=C(C)C1)C,6,0,2.6340001,78.900002,348.39499,0.52631581,25,2,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.15384616,4
9690,C,O=C(OC1=C2C(CO)=C(O)OC2=C[C@]2(C)O[C@](OC)([C@](C)C1)CC2)C(=CC)C,7,2,1.8272001,98.360001,392.448,0.5714286,28,3,7,4,0,2,0,1,1,0,0,0,0,0,0,0,0,7,0,0.16666667,3
9691,C,O=C(OC1=C2C(COC(=O)C)=C(O)OC2=C[C@]2(C)O[C@](OC)([C@](C)C1)CC2)C(=CC)C,8,1,2.398,104.43,434.48499,0.56521738,31,3,8,5,0,2,0,1,1,0,0,0,0,0,0,0,0,8,0,0.21212122,3
9692,C,O=C(O[C@@]1C=C(C=O)[C@]2[C@]([C@](O)(CO)CC2)[C@]2OC(=O)C(=C)[C@]12)C(=CC)C,7,2,0.85070002,110.13,376.405,0.55000001,27,3,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0.1724138,6
9693,C,O=C(O[C@@]1C=C(C=O)[C@]2[C@]([C@](O)(CO)CC2)[C@]2OC(=O)C(=C)[C@]12)C(C)C,7,2,0.54049999,110.13,364.39401,0.63157892,26,3,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0.17857143,6
9694,C,O[C@]1(C)[C@@]2C=CCC[C@@](O)(C)[C@@]2CC1,2,2,1.8645999,40.459999,196.28999,0.83333331,14,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
