ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
DB11164,SCC(NCCNC(C(=O)OCC)CS)C(=O)OCC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f840>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232d070>
DB11168,O=C(C(O)O)C(O)CO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f8b0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232d0e0>
DB11176,O[C@]1CC(C)(C)C(/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=2C(C)(C)C[C@](O)CC=2C)\C)\C)/C)/C)=C(C)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f920>,[CH]1CC=C(/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C2=CC[CH]CC2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d150>
DB11179,ON=C(C(NCC(CNC(C(=NO)C)C)(C)C)C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6f990>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232d1c0>
DB11181,O=C(OC1C[C@@]2N(C)[C@](C1)CC2)C(O)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fa00>,O=C(Cc1ccccc1)OC1C[C]2CC[C](C1)N2,<rdkit.Chem.rdchem.Mol object at 0x7a508232d230>
DB11182,Ic1c(O)c(I)cc2C(c3c(Cl)c(Cl)c(Cl)c(Cl)c3C(=O)O)=C3C(=C(I)C(=O)C(I)=C3)Oc12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fa70>,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d2a0>
DB11183,S(=O)(=O)(O)c1cc(CN(CC)c2ccc(C(c3ccc(S(=O)(=O)O)cc3)=C3C=CC(=[N+](CC)Cc4cc(S(=O)(=O)[O-])ccc4)C=C3)cc2)ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fae0>,C1=CC(=C(c2ccccc2)c2ccc(NCc3ccccc3)cc2)C=CC1=[NH+]Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d310>
DB11184,O=C(O)CN(CC(=O)O)Cc1c(O)cc2Oc3c(C4(OC(=O)c5c4cccc5)c2c1)cc(CN(CC(=O)O)CC(=O)O)c(O)c3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fb50>,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a508232d380>
DB11186,O=C(OCCOCCN(CC)CC)C1(c2ccccc2)CCCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fbc0>,c1ccc(C2CCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d3f0>
DB11190,S(SCCNC(=O)CCNC(O)C(=O)C(CO)(C)C)CCNC(=O)CCNC(=O)C(O)C(CO)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fc30>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232d460>
DB11201,O=C(O[C@]1[C@](C(C)C)CC[C@@](C)C1)c1c(O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fca0>,O=C(O[C]1[CH]CC[CH]C1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d4d0>
DB11206,O(CC(CCCC)CC)c1cc(O)c(-c2nc(-c3c(O)cc(OCC(CCCC)CC)cc3)nc(-c3ccc(OC)cc3)n2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fd10>,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d540>
DB11207,O=C(OCCC(C)C)/C=C/c1ccc(OC)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fd80>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d5b0>
DB11217,O(c1ccc(O)cc1)[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fdf0>,[CH]1[CH][CH][C](Oc2ccccc2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d620>
DB11219,O=C1/C(=C/c2ccc(C)cc2)/C2C(C)(C)C1(C)CC2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fe60>,O=C1/C(=C/c2ccccc2)C2CCC1C2,<rdkit.Chem.rdchem.Mol object at 0x7a508232d690>
DB11221,O=C(c1c(O)cc(OC)cc1)c1c(O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6fed0>,O=C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d700>
DB11226,O=C(OCC(CCCC)CC)C(C#N)=C(c1ccc(OC)cc1)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f6ff40>,C=C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d770>
DB11231,C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)(\C=C\C=C(\CCC=C(C)C)/C)/C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70040>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232d7e0>
DB11235,O(C)c1ccc(CN(CCN(C)C)c2ncccn2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f700b0>,c1ccc(CNc2ncccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d850>
DB11254,Oc1c(CCCCCC)ccc(O)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70120>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d8c0>
DB11255,O=C(O)c1ncccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70190>,c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232d930>
DB11256,O=C(O)C(NC(=O)c1ccc(NC[C@@]2N(C)C=3C(=O)NC(=N)NC=3NC2)cc1)CCC(=O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70200>,N=c1[nH]c2c(c(=O)[nH]1)N[C](CNc1ccccc1)CN2,<rdkit.Chem.rdchem.Mol object at 0x7a508232d9a0>
DB11260,O=C(O[C@@]12C(=O)C(C)C=C3C(C)(C)[C@]3CCC(=C)[C@](OC(=O)C)[C@]1[C@@](OC(=O)c1ccccc1)[C@@](C)C2)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70270>,C=C1[CH][C]2[C](OC(=O)c3ccccc3)[CH]CC2C(=O)CC=C2C[C]2CC1,<rdkit.Chem.rdchem.Mol object at 0x7a508232da10>
DB11262,Oc1c(Cc2c(O)c(-n3nc4c(n3)cccc4)cc(C(CC(C)(C)C)(C)C)c2)cc(C(CC(C)(C)C)(C)C)cc1-n1nc2c(n1)cccc2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f702e0>,c1cc(Cc2cccc(-n3nc4ccccc4n3)c2)cc(-n2nc3ccccc3n2)c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232da80>
DB11263,O(c1cc(O)cc(C=Cc2ccc(O)cc2)c1)[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70350>,[CH]1[CH][CH][C](Oc2cccc(C=Cc3ccccc3)c2)O[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a508232daf0>
DB11264,[P+]([OH0])(=O)(OC(CO)CO)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f703c0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232db60>
DB11269,O=C(OCCCCCC)c1c(C(=O)c2c(O)cc(N(CC)CC)cc2)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70430>,O=C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232dbd0>
DB11273,O=C(N[C@@]1(C(C)C)C(=O)N2[C@@](O)(O1)[C@]1N(C(=O)C2C(C)C)CCC1)C1CN(C)[C@]2[C@@](c3c4c([nH]cc4C2)ccc3)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f704a0>,O=C(NC1OC2[C]3CCCN3C(=O)CN2C1=O)C1CN[C]2Cc3c[nH]c4cccc(c34)[C]2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508232dc40>
DB11274,O=C(N[C@@]1(C(C)C)C(=O)N2[C@@](O)(O1)[C@]1N(C(=O)C2CC(C)C)CCC1)C1CN(C)[C@]2[C@@](c3c4c([nH]cc4C2)ccc3)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70510>,O=C(NC1OC2[C]3CCCN3C(=O)CN2C1=O)C1CN[C]2Cc3c[nH]c4cccc(c34)[C]2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508232dcb0>
DB11275,O=C(N[C@@]1(C(C)C)C(=O)N2[C@@](O)(O1)[C@]1N(C(=O)C2[C@@](CC)C)CCC1)C1CN(C)[C@]2[C@@](c3c4c([nH]cc4C2)ccc3)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70580>,O=C(NC1OC2[C]3CCCN3C(=O)CN2C1=O)C1CN[C]2Cc3c[nH]c4cccc(c34)[C]2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508232dd20>
DB11278,O[C@@]([C@@](N(C)C)C)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f705f0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232dd90>
DB11279,[N+](CC)(CC)=C1C=CC(=C(c2ccc(N(CC)CC)cc2)c2ccccc2)C=C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70660>,[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,<rdkit.Chem.rdchem.Mol object at 0x7a508232de00>
DB11282,O=C(N(CC)CC)c1cc(C)ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f706d0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232de70>
DB11283,P(=O)(OCC(OC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC)(OCC[N+](C)(C)C)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70740>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232dee0>
DB11284,[P+](=O)(OCC(OC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCC)(OCC(O)CO)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f707b0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232df50>
DB11285,O=C(OCC)C=Cc1cc(OC)c(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70820>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232dfc0>
DB11299,O(CCCC)Cc1cc(OC)c(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70890>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e030>
DB11304,O(CCO)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70900>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e0a0>
DB11323,O=C(OCCO)c1c(O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70970>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e110>
DB11326,OB(O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f709e0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232e180>
DB11327,S(Sc1[n+]([O-])cccc1)c1[n+]([O-])cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70a50>,c1ccc(SSc2cccc[nH+]2)[nH+]c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e1f0>
DB11331,[P+](=O)(OC[C@](OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC)(OCC(O)CO)[O-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70ac0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232e260>
DB11332,O=C(O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)[C@@](NC(=O)C(NC(=O)[C@@](N)CCCCN)CC(C)C)CC(C)C)CC(C)C)CC(C)C)CCCCN)CC(C)C)CC(C)C)CC(C)C)CC(C)C)CCCCN)CC(C)C)CC(C)C)CC(C)C)CC(C)C)CCCCN)CC(C)C)CC(C)C)CC(C)C)CC(C)C)CCCCN,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70b30>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232e2d0>
DB11336,N(Cc1occc1)=C1NC=Nc2[nH]cnc12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70ba0>,c1coc(CN=c2[nH]cnc3[nH]cnc23)c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e340>
DB11340,O(C)c1c(OC)c(O)c(C)c(C/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)\C)\C)\C)\C)\C)\C)\C)c1O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70c10>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e3b0>
DB11343,[Si]O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70c80>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232e420>
DB11359,O(C)c1c(O)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70cf0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e490>
DB11362,S(=O)(=O)(NC(=O)COCCCCN(C(C)C)c1nc(c(-c2ccccc2)nc1)-c1ccccc1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70d60>,c1ccc(-c2nccnc2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e500>
DB11363,O=C1c2c3c([nH]c2C(C)(C)c2c1cc(CC)c(N1CCC(N4CCOCC4)CC1)c2)cc(C#N)cc3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70dd0>,O=C1c2ccc(N3CCC(N4CCOCC4)CC3)cc2Cc2[nH]c3ccccc3c21,<rdkit.Chem.rdchem.Mol object at 0x7a508232e570>
DB11386,ClC(Cl)(Cl)C(O)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70e40>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232e5e0>
DB11387,ClC(Cl)Cl,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70eb0>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232e650>
DB11431,O(N=C1C(C)[C@@](/C(=C/C(C)C)/C)O[C@]2(O[C@@]3C/C=C(\C)/C[C@@](C)/C=C/C=C\4/[C@]5(O)[C@@]([C@](O)C(C)=CC5C(=O)O[C@](C2)C3)OC/4)C1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70f20>,N=C1C[CH]O[C@@]2(C[C]3C[C](C/C=C/C[CH]/C=C/C=C4\CO[C]5[CH]C=CC(C(=O)O3)C54)O2)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e6c0>
DB11460,C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)(\CCC=C(C)C)/C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f70f90>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232e730>
DB11496,S=C1Sc2c(N1)cccc2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71000>,S=c1[nH]c2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e7a0>
DB11502,O=C(OCCCN(CCCC)CCCC)c1ccc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71070>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e810>
DB11512,O([C@@]1[C@@](O)(CO)[C@](C)O[C@]1O[C@]1[C@](O)[C@@](O)[C@](N=C(N)N)[C@@](O)[C@@]1N=C(N)N)[C@]1[C@@](NC)[C@](O)[C@@](O)[C@](CO)O1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f710e0>,[CH]1[CH][CH][C](O[C@]2O[CH]C[C@@]2O[C]2[CH][CH][CH][CH]O2)[CH][CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e880>
DB11560,Brc1n(c(SCC(=O)O)nn1)-c1c2c(c(C3CC3)cc1)cccc2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71150>,c1ccc2c(-n3cnnc3)ccc(C3CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e8f0>
DB11570,O=C(OCC(CCCC)CC)c1ccc(N(C)C)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f711c0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e960>
DB11574,O=C(OC)N[C@](C(=O)N1[C@](c2[nH]cc(-c3cc4c(n5[C@](c6ccccc6)Oc6c(-c5c4)ccc(-c4nc(C5N(C(=O)C(NC(=O)OC)C(C)C)CCC5)[nH]c4)c6)cc3)n2)CCC1)C(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71230>,c1ccc([C]2Oc3cc(-c4c[nH]c(C5CCCN5)n4)ccc3-c3cc4cc(-c5c[nH]c([C]6CCCN6)n5)ccc4n32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232e9d0>
DB11575,S(=O)(=O)(NC(=O)[C@]1(NC(=O)C2N3C(=O)C(C(C)(C)C)NC(=O)O[C@]4[C@@](C4)CCCCCc4nc5c(nc4O[C@](C2)C3)cc(OC)cc5)[C@](C=C)C1)C1CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f712a0>,O=C1NCC(=O)N2C[C](CC2C(=O)N[C@@]2(C(=O)NS(=O)(=O)C3CC3)[CH]C2)Oc2nc3ccccc3nc2CCCCC[C]2C[C]2O1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ea40>
DB11577,S(=O)(=O)(O)c1cc2c(O)c(C=3C(=O)c4c(N=3)ccc(S(=O)(=O)O)c4)[nH]c2cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71310>,O=C1C(c2cc3ccccc3[nH]2)=Nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a508232eab0>
DB11581,Clc1ccc(C2=C(CN3CCN(c4cc(Oc5cnc6[nH]ccc6c5)c(C(=O)NS(=O)(=O)c5cc([N+](=O)[O-])c(NCC6CCOCC6)cc5)cc4)CC3)CCC(C)(C)C2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71380>,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)cc1)c1ccc(N2CCN(CC3=C(c4ccccc4)CCCC3)CC2)cc1Oc1cnc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232eb20>
DB11583,[N+](CCCCCCCCCCCCCCCC)(Cc1ccccc1)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f713f0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232eb90>
DB11584,OC(c1ccccc1)(c1ccccc1)C1NCCCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71460>,c1ccc(C(c2ccccc2)C2CCCCN2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ec00>
DB11585,[Si](O[Si](C)(C)C)(O[Si](C)(C)C)(CC(Cc1c(O)c(-n2nc3c(n2)cccc3)cc(C)c1)C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f714d0>,c1ccc(-n2nc3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ec70>
DB11586,Clc1cc2c(O[C@]3CN(C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(C(=O)N[C@@]4(C(=O)NS(=O)(=O)C5CC5)[C@](C=C)C4)C3)ncc(OC)c2cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71540>,O=C(N[C@@]1(C(=O)NS(=O)(=O)C2CC2)[CH]C1)C1C[C](Oc2nccc3ccccc23)CN1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ece0>
DB11587,O[C@@]([C@@](N(CC)C)C)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f715b0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ed50>
DB11588,[O+]#[C-],FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71620>,,<rdkit.Chem.rdchem.Mol object at 0x7a508232edc0>
DB11591,O=C(O)C(C)(C)c1ccc(CCN2CCC(c3n(CCOCC)c4c(n3)cccc4)CC2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71690>,c1ccc(CCN2CCC(c3nc4ccccc4[nH]3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ee30>
DB11594,O(CC[N+](CCCCCCCCCCCC)(C)C)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71700>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232eea0>
DB11602,O(CC(O)C)CC1C(OCC(O)C)C(OCC(O)C)C(OCC(O)C)C(OC2C(OCC(O)C)C(OCC(O)C)C(OCC(O)C)OC2COCC(O)C)O1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71770>,C1CCC(OC2CCCOC2)OC1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ef10>
DB11609,O=C(C(CCN(C)C)(c1ccccc1)c1ccccc1)CC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f717e0>,c1ccc(Cc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232ef80>
DB11610,O[C@@]([C@@](NC)C)c1ccc(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71850>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232eff0>
DB11611,Clc1c(C(=O)NC(C(=O)O)Cc2cc(S(=O)(=O)C)ccc2)c(Cl)cc2c1CCN(C(=O)c1cc3occc3cc1)C2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f718c0>,O=C(NCCc1ccccc1)c1ccc2c(c1)CCN(C(=O)c1ccc3ccoc3c1)C2,<rdkit.Chem.rdchem.Mol object at 0x7a508232f060>
DB11613,O=C(OC)NC(C(=O)N1[C@@](C)CCC1c1[nH]c2c(n1)c1c(cc-3c(OCc4c-3ccc(-c3nc(C5N(C(=O)[C@](NC(=O)OC)c6ccccc6)C[C@@](COC)C5)[nH]c3)c4)c1)cc2)C(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71930>,O=C([CH]c1ccccc1)N1C[CH]CC1c1nc(-c2ccc3c(c2)COc2cc4c(ccc5[nH]c(C6CC[CH]N6)nc54)cc2-3)c[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a508232f0d0>
DB11614,Clc1cc2c(C(=C3CCN(Cc4cc(C)cnc4)CC3)c3ncccc3CC2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f719a0>,c1cncc(CN2CCC(=C3c4ccccc4CCc4cccnc43)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x7a508232f140>
DB11619,O=C1CC2=C(C3=C([C@]4[C@@](CC)([C@](O)(C#C)CC4)C=C3)CC2)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71a10>,O=C1CCC2=C(CCC3=C2C=CC2CCC[C]32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a508232f1b0>
DB11622,O=C(O)CC[C@@](C)[C@@]1[C@@]2(C)C(=O)C[C@@]3[C@]4(C)[C@](CC(=O)C3[C@@]2CC1)CC(=O)CC4,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71a80>,O=C1CCC2[C](C1)CC(=O)C1[C]2CC(=O)C2[CH]CC[C]21,<rdkit.Chem.rdchem.Mol object at 0x7a508232f220>
DB11629,Clc1ccc(Cn2c3c(S(=O)(=O)C)cc(F)cc3c3c2[C@@](CC(=O)O)CC3)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71af0>,[CH]1CCc2c1n(Cc1ccccc1)c1ccccc21,<rdkit.Chem.rdchem.Mol object at 0x7a508232f290>
DB11632,Clc1[n+]([O-])c(C)c(Cl)c(C)c1-c1nc(-c2cc(O)c(O)c([N+](=O)[O-])c2)on1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71b60>,c1ccc(-c2nc(-c3ccc[nH+]c3)no2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232f300>
DB11633,Fc1c([C@](O)(C(C)c2scc(-c3ccc(C#N)cc3)n2)Cn2ncnc2)cc(F)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71bd0>,c1ccc(-c2csc(CC(Cn3cncn3)c3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232f370>
DB11636,O=C(C)[C@]1(O)[C@]2(C)[C@](C3=CC(C)=C4C([C@]3CC2)CCC(=O)C4)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71c40>,O=C1CCC2[C]3CCC4CCC[C]4C3=CC=C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a508232f3e0>
DB11637,FC(F)(F)Oc1ccc(OC2CCN(c3ccc(OC[C@]4(C)Oc5n(cc([N+](=O)[O-])n5)C4)cc3)CC2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71cb0>,c1ccc(OC2CCN(c3ccc(OCC4Cn5ccnc5O4)cc3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232f450>
DB11638,OC1[C@](C)[C@]2[C@@]34OO[C@@](C)(O[C@]3O1)CC[C@]4[C@](C)CC2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71d20>,[CH]1CO[C]2OC3CC[C]4[CH]CC[C]1[C@]42OO3,<rdkit.Chem.rdchem.Mol object at 0x7a508232f4c0>
DB11640,N=C1C(N)=CNC=C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a5082f71d90>,N=c1cc[nH]cc1,<rdkit.Chem.rdchem.Mol object at 0x7a508232f530>
